Exercici,Ingrés / Despesa,Servei / entitat,Nom servei / entitat,Subsector,Agrupació,"Agrupació
SP",Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicació,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Partida,Import sense consolidar
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,222,2220003,Comunicacions mitjançant serveis de veu i dades ad quirits a altres entitats,1,12,121,Direcció i administració generals,D/222000300/1210/0000,"1.000,00"
2010,D,CU10,Secretaria de Cultura,Generalitat,CU,CU,CU,X,X,1000,Generalitat,CU10,Secretaria de Cultura,8,87,870,8707970,Aportacions al fons patrimonial del Consell Nacion al de la Cultura i de les Arts,4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/870797000/4420/0000,"80.000,00"
2010,D,5100,Servei Català de la Salut (CatSalut),SCSE,SA,SA,,X,X,5100,Servei Català de la Salut (CatSalut),,,7,74,743,7438320,A la Fundació Privada Hospital Transfronterer de l a Cerdanya,4,41,412,Atenció especialitzada de salut,D/743832000/4120/0000,"2.288.680,00"
2010,D,TI06,Direcció General d'Igualtat d'Oportunitats en el Treball,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI06,Direcció General d'Igualtat d'Oportunitats en el Treball,4,48,480,4800001,A famílies,3,33,333,Polítiques d'igualtat en l'àmbit de l'ocupació,D/480000100/3330/0000,"380.000,00"
2010,D,TI05,Direcció General d’Economia Cooperativa i Creació d'Empreses,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI05,Direcció General d’Economia Cooperativa i Creació d'Empreses,2,22,226,2260002,Atencions protocol·làries i representatives,3,33,332,Promoció de l'ocupació,D/226000200/3320/0000,"5.000,00"
2010,D,TI05,Direcció General d’Economia Cooperativa i Creació d'Empreses,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI05,Direcció General d’Economia Cooperativa i Creació d'Empreses,2,23,230,2300001,"Dietes, locomoció i trasllats",3,33,332,Promoció de l'ocupació,D/230000100/3320/0000,"8.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,20,202,2020002,Lloguers d'equips de reprografia i fotocopiadores,4,41,411,Atenció primària de salut,D/202000200/4110/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,20,202,2020003,Lloguers i cànons de programari,4,41,411,Atenció primària de salut,D/202000300/4110/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,21,212,2120002,"Conservació, reparació i manteniment d'equips de r eprografia i fotocopiadores",4,41,411,Atenció primària de salut,D/212000200/4110/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,21,212,2120003,Manteniment d'aplicacions informàtiques,4,41,411,Atenció primària de salut,D/212000300/4110/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,222,2220002,Comunicacions mitjançant serveis de veu i dades ad quirits a entitats de la Generalitat,4,41,411,Atenció primària de salut,D/222000200/4110/0000,"6.000.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,222,2220003,Comunicacions mitjançant serveis de veu i dades ad quirits a altres entitats,4,41,411,Atenció primària de salut,D/222000300/4110/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,226,2260039,Despeses per serveis bancaris,4,41,411,Atenció primària de salut,D/226003900/4110/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,226,2260039,Despeses per serveis bancaris,1,12,121,Direcció i administració generals,D/226003900/1210/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,20,202,2020002,Lloguers d'equips de reprografia i fotocopiadores,4,41,412,Atenció especialitzada de salut,D/202000200/4120/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,20,202,2020003,Lloguers i cànons de programari,4,41,412,Atenció especialitzada de salut,D/202000300/4120/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,21,212,2120002,"Conservació, reparació i manteniment d'equips de r eprografia i fotocopiadores",4,41,412,Atenció especialitzada de salut,D/212000200/4120/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,21,212,2120003,Manteniment d'aplicacions informàtiques,4,41,412,Atenció especialitzada de salut,D/212000300/4120/0000,"1.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,222,2220002,Comunicacions mitjançant serveis de veu i dades ad quirits a entitats de la Generalitat,4,41,412,Atenció especialitzada de salut,D/222000200/4120/0000,"1.820.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,222,2220003,Comunicacions mitjançant serveis de veu i dades ad quirits a altres entitats,4,41,412,Atenció especialitzada de salut,D/222000300/4120/0000,"8.000,00"
2010,D,5200,Institut Català de la Salut (ICS),SCSE,SA,SA,,X,X,5200,Institut Català de la Salut (ICS),,,2,22,226,2260039,Despeses per serveis bancaris,4,41,412,Atenció especialitzada de salut,D/226003900/4120/0000,"1.000,00"
2010,D,7750,Logaritme Serveis Logístics AIE,SM,SA,SA,,X,0,7750,Logaritme Serveis Logístics AIE,,,6,63,630,6300001,Inversions en material de transport,4,41,419,Altres serveis de salut,D/630000100/4190/0000,"50.000,00"
2010,D,JU03,Direcció General de Recursos i Règim Penitenciari,Generalitat,JU,JU,JU,X,X,1000,Generalitat,JU03,Direcció General de Recursos i Règim Penitenciari,1,13,130,1300001,Retribucions bàsiques,2,21,213,Serveis penitenciaris,D/130000100/2130/0000,"9.961.335,27"
2010,D,JU03,Direcció General de Recursos i Règim Penitenciari,Generalitat,JU,JU,JU,X,X,1000,Generalitat,JU03,Direcció General de Recursos i Règim Penitenciari,1,13,130,1300002,Retribucions complementàries,2,21,213,Serveis penitenciaris,D/130000200/2130/0000,"4.970.198,99"
2010,D,JU03,Direcció General de Recursos i Règim Penitenciari,Generalitat,JU,JU,JU,X,X,1000,Generalitat,JU03,Direcció General de Recursos i Règim Penitenciari,1,13,131,1310001,Retribucions bàsiques,2,21,213,Serveis penitenciaris,D/131000100/2130/0000,"2.025.495,18"
2010,D,JU03,Direcció General de Recursos i Règim Penitenciari,Generalitat,JU,JU,JU,X,X,1000,Generalitat,JU03,Direcció General de Recursos i Règim Penitenciari,1,13,131,1310002,Retribucions complementàries,2,21,213,Serveis penitenciaris,D/131000200/2130/0000,"544.396,23"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,130,1300001,Retribucions bàsiques,4,42,421,Educació general,D/130000100/4210/0000,"3.899.776,41"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,130,1300002,Retribucions complementàries,1,12,121,Direcció i administració generals,D/130000200/1210/0000,"444.261,41"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,130,1300002,Retribucions complementàries,4,42,421,Educació general,D/130000200/4210/0000,"2.094.255,55"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,130,1300003,Altres remuneracions,1,12,121,Direcció i administració generals,D/130000300/1210/0000,"10,00"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,131,1310001,Retribucions bàsiques,1,12,121,Direcció i administració generals,D/131000100/1210/0000,"10,00"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,131,1310001,Retribucions bàsiques,4,42,421,Educació general,D/131000100/4210/0000,"10,00"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,131,1310002,Retribucions complementàries,1,12,121,Direcció i administració generals,D/131000200/1210/0000,"10,00"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,13,131,1310002,Retribucions complementàries,4,42,421,Educació general,D/131000200/4210/0000,"10,00"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,15,150,1500001,Productivitat,1,12,121,Direcció i administració generals,D/150000100/1210/0000,"239.744,08"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,15,150,1500001,Productivitat,4,42,421,Educació general,D/150000100/4210/0000,"38.310,98"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,15,151,1510001,Gratificacions serveis extraordinaris,1,12,121,Direcció i administració generals,D/151000100/1210/0000,"10,00"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,16,160,1600001,Seguretat Social,1,12,121,Direcció i administració generals,D/160000100/1210/0000,"4.610.752,74"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,16,160,1600001,Seguretat Social,4,42,421,Educació general,D/160000100/4210/0000,"19.993.967,70"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,17,172,1720001,Prestacions complementàries,4,42,421,Educació general,D/172000100/4210/0000,"1.640.200,00"
2010,D,6230,Entitat Autònoma de Jocs i Apostes (EAJA),EACF,IT,IT,,X,0,6230,Entitat Autònoma de Jocs i Apostes (EAJA),,,2,22,226,2260002,Atencions protocol·làries i representatives,1,12,124,Control i regulació del joc,D/226000200/1240/0000,"10.000,00"
2010,D,6230,Entitat Autònoma de Jocs i Apostes (EAJA),EACF,IT,IT,,X,0,6230,Entitat Autònoma de Jocs i Apostes (EAJA),,,2,22,226,2260005,"Organització de reunions, conferències i cursos",1,12,124,Control i regulació del joc,D/226000500/1240/0000,"150.000,00"
2010,D,6230,Entitat Autònoma de Jocs i Apostes (EAJA),EACF,IT,IT,,X,0,6230,Entitat Autònoma de Jocs i Apostes (EAJA),,,8,87,870,8706230,Aportacions al fons patrimonial de l'Entitat Autòn oma de Jocs i Apostes (EAJA),1,12,124,Control i regulació del joc,D/870623000/1240/0000,"1.000,00"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,12,120,1200001,Retribucions bàsiques,4,42,421,Educació general,D/120000100/4210/0000,"151.033.150,89"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,12,121,1210001,Retribucions complementàries,4,42,421,Educació general,D/121000100/4210/0000,"166.295.160,69"
2010,D,EN08,Consorci d'Educació de Barcelona,Generalitat,EN,EN,EN,X,X,1000,Generalitat,EN08,Consorci d'Educació de Barcelona,1,12,121,1210002,Casa habitatge,4,42,421,Educació general,D/121000200/4210/0000,"97.898,43"
2010,D,EC02,Secretaria d'Economia,Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC02,Secretaria d'Economia,4,44,448,4480001,A altres entitats participades pel sector públic d e la Generalitat,6,63,631,Energia,D/448000100/6310/0000,"1.918.300,45"
2010,D,EC02,Secretaria d'Economia,Generalitat,EC,EC,EC,X,X,1000,Generalitat,EC02,Secretaria d'Economia,7,74,748,7480001,A altres entitats participades pel SP de la Genera litat,6,63,631,Energia,D/748000100/6310/0000,"114.846,50"
2010,D,7540,Consorci de Castelldefels Agents de Salut,Consorcis,SA,SA,,X,X,7540,Consorci de Castelldefels Agents de Salut,,,2,25,251,2510001,Prestació de serveis amb mitjans aliens amb entita ts de la Generalitat,4,41,411,Atenció primària de salut,D/251000100/4110/0000,"100.000,00"
2010,D,8810,Consorci Biopol de l'Hospitalet de Llobregat,Consorcis,SA,SA,,X,0,8810,Consorci Biopol de l'Hospitalet de Llobregat,,,6,61,610,6100001,Inversions en edificis i altres construccions per compte propi,5,57,573,Recerca i Desenvolupament Biomèdics i en ciències de la salut,D/610000100/5730/0000,"154.376,45"
2010,D,7970,Consell Nacional de la Cultura i de les Arts,EDP,CU,CU,,X,0,7970,Consell Nacional de la Cultura i de les Arts,,,2,20,200,2000002,"Altres lloguers i cànons de terrenys, béns natural s, edificis i altres construccions",4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/200000200/4420/0000,"10,00"
2010,D,7970,Consell Nacional de la Cultura i de les Arts,EDP,CU,CU,,X,0,7970,Consell Nacional de la Cultura i de les Arts,,,4,46,461,4610001,A consorcis dependents de les corporacions locals,4,44,442,"Suport a la creació, producció, promoció i difusió cultural",D/461000100/4420/0000,"1.000.000,00"
2010,D,6204,Servei d’Ocupació de Catalunya (SOC),EAA,TI,TI,,X,X,6204,Servei d’Ocupació de Catalunya (SOC),,,2,20,202,2020001,Lloguers i cànons d'equips per a procés de dades,3,33,331,Assessorament i intermediació ocupacional,D/202000100/3310/0000,"1.633.750,00"
2010,D,6204,Servei d’Ocupació de Catalunya (SOC),EAA,TI,TI,,X,X,6204,Servei d’Ocupació de Catalunya (SOC),,,2,22,222,2220002,Comunicacions mitjançant serveis de veu i dades ad quirits a entitats de la Generalitat,3,33,331,Assessorament i intermediació ocupacional,D/222000200/3310/0000,"2.940.000,00"
2010,D,6204,Servei d’Ocupació de Catalunya (SOC),EAA,TI,TI,,X,X,6204,Servei d’Ocupació de Catalunya (SOC),,,2,22,227,2270001,Neteja i sanejament,3,33,331,Assessorament i intermediació ocupacional,D/227000100/3310/0000,"1.877.326,75"
2010,D,6204,Servei d’Ocupació de Catalunya (SOC),EAA,TI,TI,,X,X,6204,Servei d’Ocupació de Catalunya (SOC),,,2,22,227,2270002,Seguretat,3,33,331,Assessorament i intermediació ocupacional,D/227000200/3310/0000,"2.030.000,00"
2010,D,BE01,Gabinet i SG d'Acció Social i Ciutadania,Generalitat,BE,BE,BE,X,X,1000,Generalitat,BE01,Gabinet i SG d'Acció Social i Ciutadania,2,20,202,2020002,Lloguers d'equips de reprografia i fotocopiadores,3,31,317,Altres serveis de protecció social,D/202000200/3170/0000,"11.232,00"
2010,D,8330,Fundació Privada Centre Tic i Salut,Fundacions,SA,SA,,X,0,8330,Fundació Privada Centre Tic i Salut,,,9,91,910,9100002,Cancel·lació de préstecs en euros d'ens de fora de l sector públic,5,53,532,Societat de la informació i el coneixement,D/910000200/5320/0000,"0,00"
2010,D,6204,Servei d’Ocupació de Catalunya (SOC),EAA,TI,TI,,X,X,6204,Servei d’Ocupació de Catalunya (SOC),,,4,48,482,4820017,Programes per a la formació i qualificació profess ional,3,33,334,Qualificació professional,D/482001700/3340/0000,"2.465.950,07"
2010,D,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,MA,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,2,22,221,2210089,Altres subministraments,5,55,551,Protecció i conservació del medi natural,D/221008900/5510/0000,"5.000,00"
2010,D,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,MA,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,2,22,227,2270005,Estudis i dictàmens,5,55,551,Protecció i conservació del medi natural,D/227000500/5510/0000,"10.000,00"
2010,D,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,MA,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,2,22,227,2270089,Altres treballs realitzats per altres empreses,5,55,551,Protecció i conservació del medi natural,D/227008900/5510/0000,"203.502,00"
2010,D,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,MA,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,6,66,660,6600001,Inversions en béns destinats a l'ús general per co mpte propi,5,55,551,Protecció i conservació del medi natural,D/660000100/5510/0000,"6.000,00"
2010,D,TI06,Direcció General d'Igualtat d'Oportunitats en el Treball,Generalitat,TI,TI,TI,X,X,1000,Generalitat,TI06,Direcció General d'Igualtat d'Oportunitats en el Treball,4,48,483,4830001,Premis,3,33,333,Polítiques d'igualtat en l'àmbit de l'ocupació,D/483000100/3330/0000,"5.000,00"
2010,D,7870,Consorci d'Educació de Barcelona,Consorcis,EN,EN,,X,X,7870,Consorci d'Educació de Barcelona,,,2,21,213,2130001,"Conservació, reparació i manteniment d'altre immob ilitzat material",4,42,421,Educació general,D/213000100/4210/0000,"47.927,00"
2010,D,7870,Consorci d'Educació de Barcelona,Consorcis,EN,EN,,X,X,7870,Consorci d'Educació de Barcelona,,,2,22,226,2260027,Funcionament de llars d'infants,4,42,421,Educació general,D/226002700/4210/0000,"319.800,00"
2010,D,7870,Consorci d'Educació de Barcelona,Consorcis,EN,EN,,X,X,7870,Consorci d'Educació de Barcelona,,,2,22,227,2270006,Serveis de menjador,4,42,421,Educació general,D/227000600/4210/0000,"157.428,00"
2010,D,7870,Consorci d'Educació de Barcelona,Consorcis,EN,EN,,X,X,7870,Consorci d'Educació de Barcelona,,,2,24,240,2400001,Despeses de publicacions,4,42,421,Educació general,D/240000100/4210/0000,"26.531,00"
2010,D,7870,Consorci d'Educació de Barcelona,Consorcis,EN,EN,,X,X,7870,Consorci d'Educació de Barcelona,,,4,46,460,4600001,A corporacions locals,4,42,421,Educació general,D/460000100/4210/0000,"1.716.854,00"
2010,D,7870,Consorci d'Educació de Barcelona,Consorcis,EN,EN,,X,X,7870,Consorci d'Educació de Barcelona,,,4,46,469,4690001,A altres ens dependents de corporacions locals,4,42,421,Educació general,D/469000100/4210/0000,"7.421,00"
