Exercici,Ingrés / Despesa,Servei / entitat,Nom servei / entitat,Subsector,Agrupació,"Agrupació
SP",Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicació,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Partida,Import sense consolidar,Identificador
2010,I,7800,Consell Català de la Producció Agrària Ecològica,EDP,,,,X,0,7800,Consell Català de la Producció Agrària Ecològica,,,9,93,930,9300001,Fiances rebudes,0,0,0,0,I/930000100/0000,"1630,91",1680
2010,I,6840,"Reg Sistema Segarra-Garrigues, SAU (REGSEGA)",SM,,,,X,0,6840,"Reg Sistema Segarra-Garrigues, SAU (REGSEGA)",,,8,83,830,8300013,"Del Departament d'Agricultura, Alimentació i Acció  Rural",0,0,0,0,I/830001300/0000,42200000,1681
2010,I,6660,Agència d’Avaluació de Tecnologia i Recerca Mèdiques (AATM),EDP,,,,X,X,6660,Agència d’Avaluació de Tecnologia i Recerca Mèdiques (AATM),,,4,42,420,4205100,Del Servei Català de la Salut,0,0,0,0,I/420510001/0000,"333150,57",1682
2010,I,6760,Institut Català de les Indústries Culturals,EDP,,,,X,X,6760,Institut Català de les Indústries Culturals,,,8,84,840,8400001,Aportacions del sector públic de l'Estat a fons pr opis,0,0,0,0,I/840000100/0000,0,1683
2010,I,6130,Institut Català de la Vinya i el Vi (Incavi),EAA,,,,X,X,6130,Institut Català de la Vinya i el Vi (Incavi),,,4,40,402,4020001,Programes d'educació,0,0,0,0,I/402000100/0000,"23502,2",1684
2010,I,6130,Institut Català de la Vinya i el Vi (Incavi),EAA,,,,X,X,6130,Institut Català de la Vinya i el Vi (Incavi),,,4,41,410,4100003,"Del Departament d'Interior, Relacions Instituciona ls i Participació",0,0,0,0,I/410000300/0000,0,1685
2010,I,6988,Agència Catalana de Certificació,EACF,,,,X,X,6988,Agència Catalana de Certificació,,,3,31,311,3110001,Drets de matrícula,0,0,0,0,I/311000100/0000,40000,1686
2010,I,6988,Agència Catalana de Certificació,EACF,,,,X,X,6988,Agència Catalana de Certificació,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,460000,1687
2010,I,6988,Agència Catalana de Certificació,EACF,,,,X,X,6988,Agència Catalana de Certificació,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,40000,1688
2010,I,6760,Institut Català de les Indústries Culturals,EDP,,,,X,X,6760,Institut Català de les Indústries Culturals,,,8,83,830,8300010,Del Departament de Cultura i Mitjans de Comunicaci ó,0,0,0,0,I/830001000/0000,"4722483,17",1689
2010,I,6202,Agència Catalana de Seguretat Alimentària,EAA,,,,X,X,6202,Agència Catalana de Seguretat Alimentària,,,4,43,430,4306170,De l'Agència Catalana del Consum,0,0,0,0,I/430617000/0000,0,1690
2010,I,6290,Centre de Telecomunicacions i Tecnologies de la Informació,EDP,,,,X,0,6290,Centre de Telecomunicacions i Tecnologies de la Informació,,,9,91,910,9100002,Préstecs i bestretes reemborsables atorgats per al tres administracions,0,0,0,0,I/910000200/0000,"56264424,12",1691
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"243432,43",1692
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"39000,6",1693
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,"20439,01",1694
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,4,41,410,4100010,Del Departament de Cultura i Mitjans de Comunicaci ó,0,0,0,0,I/410001000/0000,64400,1695
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,4,41,410,4100019,De la secció Despeses diversos departaments,0,0,0,0,I/410001900/0000,"223398,06",1696
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,4,43,430,4300001,D'entitats autònomes administratives de la General itat,0,0,0,0,I/430000100/0000,7500,1697
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,4,46,463,4630001,D'altres ens locals,0,0,0,0,I/463000100/0000,"107500,4",1698
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,7500,1699
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,4,48,480,4800001,De famílies,0,0,0,0,I/480000100/0000,"6000,4",1700
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,5,53,534,5340001,Altres ingressos financers,0,0,0,0,I/534000100/0000,0,1701
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,7,70,702,7020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/702001900/0000,12000,1702
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,7,71,710,7100001,De la Generalitat,0,0,0,0,I/710000100/0000,0,1703
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,7,73,730,7300001,D'entitats autònomes administratives de la General itat,0,0,0,0,I/730000100/0000,0,1704
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,7,78,780,7800001,De famílies,0,0,0,0,I/780000100/0000,"715000,6",1705
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,8,87,870,8700001,Romanents de tresoreria d'exercicis anteriors,0,0,0,0,I/870000100/0000,0,1706
2010,I,8950,Consorci Patrimoni Mundial de la Vall de Boí,Consorcis,,,,0,X,8950,Consorci Patrimoni Mundial de la Vall de Boí,,,9,95,951,9510001,Altres variacions de passius financers a curt term ini,0,0,0,0,I/951000100/0000,0,1707
2010,I,8810,Consorci Biopol de l'Hospitalet de Llobregat,Consorcis,,,,X,0,8810,Consorci Biopol de l'Hospitalet de Llobregat,,,4,41,410,4100007,Del Departament d'Economia i Finances,0,0,0,0,I/410000700/0000,120781,1708
2010,I,8810,Consorci Biopol de l'Hospitalet de Llobregat,Consorcis,,,,X,0,8810,Consorci Biopol de l'Hospitalet de Llobregat,,,4,41,410,4100012,Del Departament de Salut,0,0,0,0,I/410001200/0000,"603906,24",1709
2010,I,8810,Consorci Biopol de l'Hospitalet de Llobregat,Consorcis,,,,X,0,8810,Consorci Biopol de l'Hospitalet de Llobregat,,,4,41,410,4100021,"Del Departament d'Innovació, Universitats i Empres a",0,0,0,0,I/410002100/0000,"150562,5",1710
2010,I,6010,Institut Català de les Dones (ICD),EAA,,,,X,X,6010,Institut Català de les Dones (ICD),,,3,39,399,3990008,Mostres i exposicions,0,0,0,0,I/399000800/0000,10,1711
2010,I,6010,Institut Català de les Dones (ICD),EAA,,,,X,X,6010,Institut Català de les Dones (ICD),,,4,43,430,4300001,D'entitats autònomes administratives de la General itat,0,0,0,0,I/430000100/0000,10,1712
2010,I,6010,Institut Català de les Dones (ICD),EAA,,,,X,X,6010,Institut Català de les Dones (ICD),,,5,52,520,5200002,Interessos cash pooling,0,0,0,0,I/520000200/0000,10,1713
2010,I,5000,Institut Català d'Assistència i Serveis Socials (ICASS),SCSE,,,,X,X,5000,Institut Català d'Assistència i Serveis Socials (ICASS),,,4,42,420,4205100,Del Servei Català de la Salut,0,0,0,0,I/420510000/0000,3500000,1714
2010,I,8500,Consorci de Serveis Socials de Barcelona,Consorcis,,,,X,0,8500,Consorci de Serveis Socials de Barcelona,,,4,42,420,4205000,De l'Institut Català d'Assistència i Serveis Socia ls,0,0,0,0,I/420500000/0000,0,1715
2010,I,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Consorcis,,,,X,0,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"566354,3",1716
2010,I,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Consorcis,,,,X,0,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,,,4,41,410,4100013,"Del Departament d'Agricultura, Alimentació i Acció  Rural",0,0,0,0,I/410001300/0000,"61327,6",1717
2010,I,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Consorcis,,,,X,0,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,,,4,41,410,4100017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/410001700/0000,"107946,07",1718
2010,I,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Consorcis,,,,X,0,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,,,7,71,710,7100013,"Del Departament d'Agricultura, Alimentació i Acció  Rural",0,0,0,0,I/710001300/0000,3000,1719
2010,I,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,Consorcis,,,,X,0,7960,Consorci del Parc de l'Espai d'Interès Natural de Gallecs,,,7,71,710,7100017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/710001700/0000,"14453,93",1720
2010,I,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,Consorcis,,,,X,0,8530,Consorci de l'Habitatge de l'Àrea Metropolitana de Barcelona,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,10,1721
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,41,410,4100003,"Del Departament d'Interior, Relacions Instituciona ls i Participació",0,0,0,0,I/410000300/0000,100000,1722
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,41,410,4100013,"Del Departament d'Agricultura, Alimentació i Acció  Rural",0,0,0,0,I/410001300/0000,30000,1723
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,44,440,4400001,D'entitats de dret públic de la Generalitat sotmes es al règim jurídic privat,0,0,0,0,I/440000100/0000,129000,1724
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,48,481,4810001,De fundacions,0,0,0,0,I/481000100/0000,217200,1725
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,48,482,4820001,D'altres institucions sense fi de lucre i d'altres  ens corporatius,0,0,0,0,I/482000100/0000,12000,1726
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,7,74,740,7400001,D'entitats de dret públic de la Generalitat sotmes es al règim jurídic privat,0,0,0,0,I/740000100/0000,0,1727
2010,I,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,Consorcis,,,,X,0,8520,Consorci Centre de Recerca Ecològica i Aplicacions Forestals,,,4,49,493,4930009,Altres transferències corrents de la UE,0,0,0,0,I/493000900/0000,150000,1728
2010,I,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,Consorcis,,,,X,0,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,,,4,41,410,4100007,Del Departament d'Economia i Finances,0,0,0,0,I/410000700/0000,0,1729
2010,I,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,Consorcis,,,,X,0,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,,,4,41,410,4100017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/410001700/0000,0,1730
2010,I,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,Consorcis,,,,X,0,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,,,5,53,534,5340001,Altres ingressos financers,0,0,0,0,I/534000100/0000,3200,1731
2010,I,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,Consorcis,,,,X,0,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,,,4,46,462,4620004,De la Diputació de Girona,0,0,0,0,I/462000400/0000,18000,1732
2010,I,8770,Consorci  Catalan Films & TV,Consorcis,,,,X,0,8770,Consorci  Catalan Films & TV,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"52186,08",1733
2010,I,8770,Consorci  Catalan Films & TV,Consorcis,,,,X,0,8770,Consorci  Catalan Films & TV,,,4,44,440,4400001,D'entitats de dret públic de la Generalitat sotmes es al règim jurídic privat,0,0,0,0,I/440000100/0000,0,1734
2010,I,8770,Consorci  Catalan Films & TV,Consorcis,,,,X,0,8770,Consorci  Catalan Films & TV,,,4,44,442,4420001,De consorcis dependents del sector públic de la Ge neralitat,0,0,0,0,I/442000100/0000,125000,1735
2010,I,8770,Consorci  Catalan Films & TV,Consorcis,,,,X,0,8770,Consorci  Catalan Films & TV,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,90000,1736
2010,I,8770,Consorci  Catalan Films & TV,Consorcis,,,,X,0,8770,Consorci  Catalan Films & TV,,,4,48,482,4820001,D'altres institucions sense fi de lucre i d'altres  ens corporatius,0,0,0,0,I/482000100/0000,31500,1737
2010,I,8770,Consorci  Catalan Films & TV,Consorcis,,,,X,0,8770,Consorci  Catalan Films & TV,,,5,53,531,5310001,Diferències positives d'operacions financeres,0,0,0,0,I/531000100/0000,250,1738
2010,I,6988,Agència Catalana de Certificació,EACF,,,,X,X,6988,Agència Catalana de Certificació,,,4,44,442,4427210,Del Consorci Administració Oberta Electrònica de C atalunya,0,0,0,0,I/442721000/0000,3426900,1739
2010,I,6988,Agència Catalana de Certificació,EACF,,,,X,X,6988,Agència Catalana de Certificació,,,8,83,832,8327210,Aportacions del Consorci Administració Oberta Elec trònica de Catalunya a fons propis,0,0,0,0,I/832721000/0000,1045100,1740
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,3,30,300,3000001,Venda de béns,0,0,0,0,I/300000100/0000,0,1741
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,3,30,301,3010001,Venda de publicacions,0,0,0,0,I/301000100/0000,0,1742
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000907/0000,200000,1743
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000908/0000,100000,1744
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000909/0000,1484181,1745
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,3,38,381,3810001,Reintegraments de l'exercici corrent,0,0,0,0,I/381000100/0000,0,1746
2010,I,6208,Institut de Seguretat Pública de Catalunya,EAA,,,,X,X,6208,Institut de Seguretat Pública de Catalunya,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,10,1747
2010,I,6208,Institut de Seguretat Pública de Catalunya,EAA,,,,X,X,6208,Institut de Seguretat Pública de Catalunya,,,3,32,321,3210001,Taxes,0,0,0,0,I/321000100/0000,"240559,33",1748
2010,I,6208,Institut de Seguretat Pública de Catalunya,EAA,,,,X,X,6208,Institut de Seguretat Pública de Catalunya,,,4,44,449,4490001,D'universitats públiques,0,0,0,0,I/449000100/0000,2000,1749
2010,I,8510,Consorci de l'Habitatge de Barcelona,Consorcis,,,,X,0,8510,Consorci de l'Habitatge de Barcelona,,,4,44,441,4416730,"D'Administració, Promoció i Gestió, SA",0,0,0,0,I/441673000/0000,1522188,1750
2010,I,8510,Consorci de l'Habitatge de Barcelona,Consorcis,,,,X,0,8510,Consorci de l'Habitatge de Barcelona,,,4,48,482,4820001,D'altres institucions sense fi de lucre i d'altres  ens corporatius,0,0,0,0,I/482000100/0000,10,1751
2010,I,8330,Fundació Privada Centre Tic i Salut,Fundacions,,,,X,0,8330,Fundació Privada Centre Tic i Salut,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,564676,1752
2010,I,6290,Centre de Telecomunicacions i Tecnologies de la Informació,EDP,,,,X,0,6290,Centre de Telecomunicacions i Tecnologies de la Informació,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,"977172,08",1753
2010,I,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",Fundacions,,,,X,0,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",,,4,48,482,4820001,D'altres institucions sense fi de lucre i d'altres  ens corporatius,0,0,0,0,I/482000100/0000,924470,1754
2010,I,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",Fundacions,,,,X,0,8270,"Institut d'Investigació en Ciències de la Salut Germans Trias i Pujol, Fundació Privada",,,7,77,770,7700001,D'empreses privades,0,0,0,0,I/770000100/0000,0,1755
2010,I,6030,Escola d’Administració Pública de Catalunya,EAA,,,,X,X,6030,Escola d’Administració Pública de Catalunya,,,5,52,520,5200002,Interessos cash pooling,0,0,0,0,I/520000200/0000,4000,1756
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,4,42,420,4205100,Del Servei Català de la Salut,0,0,0,0,I/420510000/0000,2793506800,1757
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,7,72,720,7205100,Del Servei Català de la Salut,0,0,0,0,I/720510000/0000,26000000,1758
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,4,42,420,4205100,Del Servei Català de la Salut,0,0,0,0,I/420510000/0000,0,1759
2010,I,5200,Institut Català de la Salut (ICS),SCSE,,,,X,X,5200,Institut Català de la Salut (ICS),,,7,72,720,7205100,Del Servei Català de la Salut,0,0,0,0,I/720510000/0000,0,1760
2010,I,5100,Servei Català de la Salut (CatSalut),SCSE,,,,X,X,5100,Servei Català de la Salut (CatSalut),,,8,83,830,8300012,Del Departament de Salut,0,0,0,0,I/830001200/0000,"85007548,4",1761
2010,I,5100,Servei Català de la Salut (CatSalut),SCSE,,,,X,X,5100,Servei Català de la Salut (CatSalut),,,5,54,543,5430009,Altres cànons,0,0,0,0,I/543000900/0000,"737086,15",1762
2010,I,8390,Consorci per a la Formació Contínua de Catalunya,Consorcis,,,,X,0,8390,Consorci per a la Formació Contínua de Catalunya,,,4,43,430,4306204,Del Servei d'Ocupació de Catalunya,0,0,0,0,I/430620400/0000,39200000,1763
2010,I,8390,Consorci per a la Formació Contínua de Catalunya,Consorcis,,,,X,0,8390,Consorci per a la Formació Contínua de Catalunya,,,7,73,730,7306204,Del Servei d'Ocupació de Catalunya,0,0,0,0,I/730620400/0000,123500,1764
2010,I,7970,Consell Nacional de la Cultura i de les Arts,EDP,,,,X,0,7970,Consell Nacional de la Cultura i de les Arts,,,8,83,830,8300010,Del Departament de Cultura i Mitjans de Comunicaci ó,0,0,0,0,I/830001000/0000,80000,1765
2010,I,8650,"Instruments Financers per a Empreses Innovadores, SLU",SM,,,,X,0,8650,"Instruments Financers per a Empreses Innovadores, SLU",,,4,44,440,4406330,De l'Institut Català de Finances,0,0,0,0,I/440633000/0000,415000,1766
2010,I,8650,"Instruments Financers per a Empreses Innovadores, SLU",SM,,,,X,0,8650,"Instruments Financers per a Empreses Innovadores, SLU",,,8,83,832,8326330,Aportacions de l'Institut Català de Finances a fon s propis,0,0,0,0,I/832633000/0000,16000000,1767
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,3,30,300,3000001,Venda de béns,0,0,0,0,I/300000100/0000,36000,1768
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,39994,1769
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,1,1770
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,4,41,410,4100003,"Del Departament d'Interior, Relacions Instituciona ls i Participació",0,0,0,0,I/410000300/0000,330000,1771
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,4,46,460,4600009,Altres transferències d'ajuntaments,0,0,0,0,I/460000900/0000,40000,1772
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,4,46,462,4620004,De la Diputació de Girona,0,0,0,0,I/462000400/0000,30000,1773
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,4,46,463,4630001,D'altres ens locals,0,0,0,0,I/463000100/0000,40000,1774
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,4,47,470,4700001,D'empreses privades,0,0,0,0,I/470000100/0000,8000,1775
2010,I,8930,Consorci del Museu Memorial de l'Exili,Consorcis,,,,0,X,8930,Consorci del Museu Memorial de l'Exili,,,5,52,520,5200001,Interessos de comptes corrents,0,0,0,0,I/520000100/0000,5,1776
2010,I,7100,"ICF Holding, SAU",SM,,,,X,0,7100,"ICF Holding, SAU",,,8,83,832,8326330,Aportacions de l'Institut Català de Finances a fon s propis,0,0,0,0,I/832633000/0000,20000000,1777
2010,I,8920,Fundació Privada Institut Català de Ciències del Clima (IC3),Fundacions,,,,X,0,8920,Fundació Privada Institut Català de Ciències del Clima (IC3),,,4,41,410,4100001,"De la Generalitat, per finançar despeses de funcio nament",0,0,0,0,I/410000100/0000,200000,1778
2010,I,8480,"Institut Català de Paleontologia, Fundació Privada (ICP)",Fundacions,,,,X,0,8480,"Institut Català de Paleontologia, Fundació Privada (ICP)",,,4,41,410,4100001,"De la Generalitat, per finançar despeses de funcio nament",0,0,0,0,I/410000100/0000,40000,1779
2010,I,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,Consorcis,,,,X,0,8370,Consorci Gestió de la Fertilització Agrària de Catalunya,,,4,44,440,4400001,D'entitats de dret públic de la Generalitat sotmes es al règim jurídic privat,0,0,0,0,I/440000100/0000,356960,1780
2010,I,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),EDP,,,,X,X,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),,,4,43,430,4300001,D'entitats autònomes administratives de la General itat,0,0,0,0,I/430000100/0000,55000,1781
2010,I,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),EDP,,,,X,X,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),,,5,54,544,5440001,Altres ingressos patrimonials,0,0,0,0,I/544000100/0000,560000,1782
2010,I,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),EDP,,,,X,X,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),,,8,87,870,8700001,Romanents de tresoreria d'exercicis anteriors,0,0,0,0,I/870000100/0000,0,1783
2010,I,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),EDP,,,,X,X,6430,Institut de Recerca i Tecnologia Agroalimentàries (IRTA),,,4,41,410,4100013,"Del Departament d'Agricultura, Alimentació i Acció  Rural",0,0,0,0,I/410001305/0000,275000,1784
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,"87400,8",1785
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,4,41,410,4100001,"De la Generalitat, per finançar despeses de funcio nament",0,0,0,0,I/410000100/0000,"87400,8",1786
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,4,46,462,4620001,De la Diputació de Barcelona,0,0,0,0,I/462000100/0000,"21850,2",1787
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,4,46,463,4630001,D'altres ens locals,0,0,0,0,I/463000100/0000,"21850,2",1788
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,7,70,702,7020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/702001900/0000,2400,1789
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,7,71,710,7100001,De la Generalitat,0,0,0,0,I/710000100/0000,2400,1790
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,7,76,762,7620003,De la Diputació de Barcelona,0,0,0,0,I/762000300/0000,600,1791
2010,I,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,Consorcis,,,,0,X,8985,Consorci per a la Recuperació i Conservació del Riu Llobregat,,,7,76,763,7630001,D'altres ens locals,0,0,0,0,I/763000100/0000,600,1792
2010,I,6730,"Administració, Promoció i Gestió, SA (ADIGSA)",SM,,,,X,X,6730,"Administració, Promoció i Gestió, SA (ADIGSA)",,,8,83,830,8300017,Del Departament de Medi Ambient i Habitatge,0,0,0,0,I/830001700/0000,"13931618,49",1793
2010,I,7870,Consorci d'Educació de Barcelona,Consorcis,,,,X,X,7870,Consorci d'Educació de Barcelona,,,4,48,480,4800001,De famílies,0,0,0,0,I/480000100/0000,1743715,1794
